['scowl', 'chink', 'furst', 'bimbo', 'pudgy'],19
['ducks', 'wimpy', 'grimm', 'quoth', 'blink'],19
['mould', 'thick', "bvd's", 'frizz', 'foggy'],19
['sulky', 'dphil', 'grits', 'zombi', 'infix'],19
['vixit', 'slump', 'choky', 'grind', 'flick'],19
['in(p)', 'twins', "bvd's", 'fling', 'icily'],17
['thumb', 'woods', 'lungs', 'crump', 'vosky'],18
['in(p)', 'jumbo', 'chick', 'croft', 'growl'],19
['in(p)', 'vigil', 'myrrh', 'swiss', 'frock'],18
['funny', 'jumbo', 'downs', 'clock', 'thorp'],18
['winch', 'locks', 'dumpy', 'virus', 'bight'],19
['ought', 'crock', "bvd's", 'whomp', 'finch'],19
['scowl', 'njord', 'buxom', 'husky', 'stogy'],18
['in(p)', 'stock', 'dishy', 'prowl', 'musgu'],19
['pulpy', 'witch', "bvd's", 'unrig', 'stirk'],18
['drown', 'block', 'jiqui', 'hight', 'vosky'],19
['kurux', 'fight', 'cuddy', 'visor', 'plumb'],19
['in(p)', 'block', 'funds', 'witty', 'frigg'],19
['churl', 'yukon', "bvd's", 'forum', 'stogy'],18
['miwok', 'pigmy', "bvd's", 'bully', 'finch'],19
['vixit', 'wimpy', 'knurl', 'filch', 'musgu'],18
['prim\x03', 'fight', 'musky', 'bovid', 'pliny'],19
['plush', 'worst', "bvd's", 'jimmy', 'sigyn'],19
['kimbo', 'villi', 'zilch', 'stung', 'fjord'],19
['dicky', 'blitz', 'funds', 'whomp', 'thorp'],19
['so(p)', 'blush', 'dicto', 'forum', 'no-go'],19
['in(p)', 'vogul', 'bushy', 'forum', 'crypt'],19
['pursy', 'blitz', 'frown', 'quick', 'smush'],19
['plomb', 'fumid', 'spunk', 'whigs', 'ritzy'],19
['rummy', 'fight', "bvd's", 'quill', 'no-go'],19
['up(p)', 'turki', 'psych', 'zombi', 'dying'],19
['solid', 'twixt', "bvd's", 'nymph', 'no-go'],18
['ducks', 'lymph', 'joint', 'frizz', 'withy'],19
['buxus', 'klutz', 'trump', 'fling', 'withy'],18
['thump', 'irish', "bvd's", 'mongo', 'flick'],19
['so(p)', 'throw', 'lofty', 'bovid', 'knows'],18
['funny', 'owing', "bvd's", 'slink', 'thorp'],19
['flown', 'romps', 'stuck', 'hyoid', 'bough'],19
['vixit', 'lymph', 'funds', 'grosz', 'cocus'],19
['toxin', 'blind', "bvd's", 'quick', 'grump'],19
['crick', 'romps', 'jolly', 'width', 'bronx'],18
['ictus', 'sighd', 'on(p)', 'lucky', 'bronx'],19
['up(p)', 'bijou', 'muggy', 'think', 'sword'],19
['up(p)', 'finds', 'livid', 'lucky', 'mirth'],18
['in(p)', 'grown', 'musky', 'dutch', 'omnib'],19
['books', 'rowdy', 'zilch', 'grunt', 'fjord'],19
['vivid', 'front', 'choky', 'bligh', 'skimp'],18
['prim\x03', 'vwith', 'flunk', 'stump', 'dizzy'],18
['skuld', 'quiff', 'on(p)', 'toucb', 'girth'],19
['glyph', 'fowls', "bvd's", 'unity', 'strix'],19
['flock', 'njord', "bvd's", 'tokyo', 'withy'],18
['prius', 'lymph', "bvd's", 'grunt', 'infix'],18
['in(p)', 'hoity', 'buxom', 'lucky', 'fours'],19
['up(p)', 'horsy', "bvd's", 'glint', 'chord'],19
['glyph', 'vwith', 'flunk', 'zombi', 'gross'],19
['dinky', 'slimy', 'which', 'proxy', 'grift'],18
['whims', 'joust', 'fuzzy', 'dropp', 'blink'],19
['flock', 'dowry', 'tongs', 'throb', 'jumps'],19
['forty', 'sushi', "bvd's", 'spick', 'luzon'],19
['softy', 'njord', 'trump', 'bowls', 'shock'],18
['fungi', 'wimpy', "bvd's", 'mulch', 'stook'],20
['in(p)', 'lindy', 'stiff', 'quick', 'whirr'],18
['so(p)', 'klutz', 'divvy', 'whish', 'frons'],19
['buxus', 'thick', 'on(p)', 'murky', 'glout'],19
['up(p)', 'sting', "bvd's", 'hulks', 'growl'],19
['vivid', 'throw', 'funky', 'mugil', 'jumps'],19
['folks', 'cornu', 'oxbow', 'nymph', 'pudgy'],18
['willy', 'chomp', "bvd's", 'quill', 'ritzy'],19
['dusty', 'krill', 'on(p)', 'whigs', 'scrum'],19
['coold', 'trunk', 'on(p)', 'whigs', 'vosky'],19
['up(p)', 'vying', 'psych', 'tumid', 'flirt'],18
['doing', 'bumpy', 'cliff', 'quoth', 'knows'],19
['downy', 'blush', 'funky', 'dixit', 'grump'],19
['so(p)', 'vrouw', 'filmy', 'fichu', 'jotun'],19
['flown', 'hooch', "bvd's", 'clock', 'ritzy'],18
['in(p)', 'dimly', 'flunk', 'jhuth', 'squib'],18
['in(p)', 'rocks', 'filmy', 'dutch', 'works'],19
['in(p)', 'quits', 'funky', 'world', 'jorum'],19
['xyris', 'klutz', "bvd's", 'icing', 'bough'],19
['sling', 'wimpy', 'kudzu', 'filch', 'tromp'],19
['chunk', 'quits', "bvd's", 'gloom', 'huffy'],19
['plomb', 'thick', 'filmy', 'grosz', 'hundi'],19
['kurux', 'pigmy', 'funds', 'bitis', 'gulch'],18
['so(p)', 'crust', 'funky', 'whirl', 'fjord'],19
['scowl', 'houri', "bvd's", 'stomp', 'no-go'],19
['bliss', 'vying', 'smock', 'width', 'tromp'],18
['compt', 'vigil', 'bushy', 'drunk', 'buffo'],19
['forth', 'vying', 'buxom', 'fidus', 'slick'],19
['turvy', 'wimpy', 'hooks', 'lucid', 'bring'],19
['guild', 'curvy', 'oxbow', 'chops', 'unfit'],19
['miwok', 'youth', "bvd's", 'drunk', 'flick'],19
['funny', 'witch', 'gourd', 'blimp', 'shock'],19
['toxin', 'sighd', 'psych', 'frizz', 'limbo'],18
['glyph', 'visit', 'buxom', 'cling', 'frock'],19
['prim\x03', 'blind', 'brick', 'grosz', 'hi-fi'],18
['focus', 'birth', 'livid', 'nymph', 'winks'],19
['fuggy', 'clink', 'bothy', 'virum', 'jumps'],19
['kimbo', 'vwith', 'groin', 'pyxis', 'scrod'],18
['pluck', 'gruff', 'visum', 'width', 'boggy'],19
['frith', 'dilly', 'kotow', 'icing', 'jumps'],19
['mooch', 'spill', "bvd's", 'nutty', 'frock'],19
['dinky', 'frump', "bvd's", 'sixth', 'bight'],18
['bulky', 'chomp', 'drony', 'vobis', 'fugit'],19
['in(p)', 'blown', 'froth', 'grunt', 'vosky'],19
['bossy', 'sloth', 'dingo', 'whomp', 'frock'],18
['so(p)', 'klutz', 'psych', 'modus', 'wrong'],19
['in(p)', 'byron', 'thong', 'clump', 'dusky'],19
['so(p)', 'found', 'brick', 'nymph', 'girth'],19
['wring', 'khudd', 'filmy', 'stump', 'civis'],18
['duchy', 'snips', "bvd's", 'murky', 'grift'],18
['vixit', 'hilly', 'jinks', 'zombi', 'wrong'],18
['turvy', 'limbs', 'on(p)', 'known', 'hi-fi'],20
['wordy', 'limbs', 'thong', 'frizz', 'civis'],18
['putid', 'vying', 'swink', 'munch', 'fjord'],19
['drink', 'pygmy', 'locos', 'jhuth', 'buffo'],19
['whorl', 'pinch', "bvd's", 'bosom', 'foggy'],18
['flock', 'njord', 'bryum', 'tough', 'spook'],18
['up(p)', 'civic', 'funds', 'silky', 'bight'],18
['up(p)', 'drill', "bvd's", 'nymph', 'frigg'],18
['in(p)', 'guilt', 'ibid.', 'visor', 'cooky'],19
['bifid', 'yo-yo', 'knurl', 'wight', 'scrum'],19
['in(p)', 'buggy', 'smock', 'right', 'blowy'],19
['quirk', 'rowdy', 'on(p)', 'bilgy', 'hurst'],19
['fitly', 'rowdy', 'psych', 'brink', 'gr/to'],18
['wooly', 'plonk', "bvd's", 'icing', 'hurst'],19
['glitz', 'slimy', 'pubic', 'slink', 'fjord'],19
['thump', 'frost', "bvd's", 'grind', 'gluck'],19
['drift', 'birch', 'jolly', 'compo', 'knows'],18
['in(p)', 'muddy', "bvd's", 'stick', 'risqu'],18
['click', 'vwith', 'buxom', 'drops', 'jotun'],19
['in(p)', 'frump', 'dirty', 'whirl', 'civis'],18
['thumb', 'crowd', 'funky', 'whigs', 'vizor'],19
['forth', 'crumb', 'on(p)', 'soggy', 'winks'],19
['ghost', 'dingy', 'skiff', 'crump', 'blows'],19
['phlox', 'dingy', 'mccoy', 'bovid', 'works'],18
['up(p)', 'mound', 'choky', 'vobis', 'strix'],19
['forth', 'pilus', "bvd's", 'coins', 'grimy'],19
['bifid', 'dingy', 'kotow', 'lucri', 'jumps'],19
['up(p)', 'indic', 'choky', 'zombi', 'wrist'],19
['plomb', 'snick', 'ovoid', 'worry', 'grift'],18
['lying', 'chomp', "bvd's", 'world', 'skunk'],19
['in(p)', 'woods', 'tinct', 'bilgy', 'frock'],18
['glyph', 'block', 'on(p)', 'foils', 'divot'],18
['chirp', 'hinny', "bvd's", 'hulky', 'gr/to'],19
['so(p)', 'choix', 'bound', 'wight', 'livor'],19
['dummy', 'soror', 'on(p)', 'bligh', 'frock'],19
['vixit', 'lymph', 'minds', 'frizz', 'slick'],17
['phlox', 'frost', 'smock', 'booly', 'no-go'],17
['ducks', 'twixt', 'oxbow', 'fling', 'privy'],19
['wooly', 'fumid', 'shuck', 'print', 'gr/to'],19
['skuld', 'jumbo', "bvd's", 'proxy', 'cutch'],18
['turvy', 'scrub', 'on(p)', 'hulks', 'fjord'],19
['vultu', 'sighd', 'jolly', 'crump', 'bronx'],19
['in(p)', 'rocks', 'timid', 'whigs', 'flint'],18
['midst', 'pygmy', 'quoin', 'throb', 'flick'],19
['scowl', 'found', 'thong', 'nymph', 'krubi'],19
['so(p)', 'ology', 'fomor', 'think', 'dizzy'],18
['prim\x03', 'jumbo', 'uncut', 'width', 'vosky'],19
['goods', 'frump', 'psych', 'width', 'blink'],19
['forty', 'wimpy', "bvd's", 'fling', 'ficus'],19
['pulpy', 'chink', "bvd's", 'grosz', 'frock'],19
['butch', 'fowls', 'spunk', 'durum', 'vizor'],19
['plomb', 'vwith', 'froth', 'quick', 'no-go'],19
['downy', 'sight', 'on(p)', 'furto', 'plumb'],19
['wring', 'vitis', 'drony', 'quick', 'plumb'],19
['twirl', 'bioko', "bvd's", 'might', 'crypt'],18
['so(p)', 'choux', 'jinks', 'vobis', 'grody'],19
['folks', 'muddy', 'on(p)', 'right', 'boggy'],19
['in(p)', 'klutz', "bvd's", 'roomy', 'bronx'],20
['dinky', 'dowry', 'shift', 'clump', 'squib'],19
['so(p)', 'filth', 'brood', 'munch', 'pudgy'],19
['fitly', 'trunk', "bvd's", 'punch', 'fugit'],18
['focis', 'sliky', 'on(p)', 'bovid', 'month'],18
['burly', 'fight', 'on(p)', 'mulch', 'skulk'],19
['flock', 'sighd', 'dumps', 'bowls', 'ritzy'],19
['so(p)', 'motor', "bvd's", 'known', 'bight'],18
['focus', 'block', 'prong', 'whomp', 'dizzy'],19
['flock', 'byron', 'buxom', 'width', 'jumps'],20
['in(p)', 'limbs', 'choky', 'south', 'vizor'],19
['bunch', 'dilly', 'vomit', 'spick', 'wrong'],19
['crick', 'fowls', 'thong', 'dhobi', 'muzzy'],19
['swift', 'wimpy', "bvd's", 'jhuth', 'gulch'],18
['lygus', 'congo', "bvd's", 'width', 'tromp'],19
['in(p)', 'birds', 'chick', 'swill', 'grift'],17
['non-u', 'njord', 'musty', 'quick', 'gulph'],19
['pluck', 'woods', 'froth', 'rhomb', 'no-go'],18
['so(p)', 'clink', 'sprig', 'quoth', 'moldy'],19
['kurux', 'tizzy', "bvd's", 'filch', 'logic'],19
['floss', 'scrub', 'on(p)', 'hyoid', 'gr/to'],19
['in(p)', 'bogus', "bvd's", 'swirl', 'couth'],19
['so(p)', 'block', 'tryst', 'dhoti', 'wrong'],18
['in(p)', 'nimis', 'dumpy', 'bligh', 'frock'],19
['filly', 'griot', 'ibid.', 'known', 'jumps'],19
['fitly', 'thick', 'on(p)', 'swiss', 'vizor'],18
['spirt', 'vying', "bvd's", 'mulch', 'flout'],19
['whorl', 'tongu', "bvd's", 'juris', 'muzzy'],19
['so(p)', 'clink', 'yours', 'frizz', 'bight'],19
['glitz', 'blown', 'myoid', 'spick', 'vizor'],18
['in(p)', 'stock', "bvd's", 'hosts', 'truly'],19
['so(p)', 'kiddy', 'oxbow', 'crump', 'flirt'],19
['folks', 'vying', 'horst', 'clump', 'blowy'],19
['funny', 'klutz', 'dumps', 'virum', 'bough'],19
['whisk', 'joust', 'on(p)', 'booly', 'frock'],19
['miwok', 'dingy', 'fruit', 'filch', 'squib'],19
['flock', 'dphil', "bvd's", 'toddy', 'grump'],19
['words', 'bumpy', 'tinct', 'silky', 'hi-fi'],19
['so(p)', 'locks', 'smith', 'grind', 'muzzy'],19
['butch', 'sully', 'on(p)', 'quoth', 'fjord'],18
['flock', 'dowry', 'psych', 'bimbo', 'jotun'],19
['solum', 'kiddy', 'on(p)', 'whigs', 'corto'],19
['chunk', 'firth', 'on(p)', 'bowls', 'gismo'],19
['folks', 'quits', "bvd's", 'nymph', 'oxlip'],19
['dinky', 'cornu', "bvd's", 'furto', 'gulph'],19
['plomb', 'doric', 'frown', 'sixth', 'guppy'],19
['sling', 'crowd', "bvd's", 'hulky', 'puffy'],19
['crimp', 'vigil', 'jinks', 'brush', 'withy'],18
['so(p)', 'thick', 'wilig', 'forum', 'luzon'],19
['chump', 'fully', "bvd's", 'stump', 'wrong'],19
['flock', 'youth', 'oxbow', 'visor', 'no-go'],19
['ducks', 'vying', 'jutty', 'blimp', 'infix'],18
['flock', 'pithy', 'jiqui', 'modus', 'borns'],19
['phlox', 'vrouw', 'scurf', 'brink', 'dizzy'],19
['mutum', 'clink', 'oxbow', 'grosz', 'pudgy'],19
['so(p)', 'joust', 'flunk', 'wight', 'vizor'],19
['vixit', 'sighd', 'donor', 'zombi', 'flick'],18
['glitz', 'vrouw', 'jinks', 'cubby', 'fifth'],19
['gully', 'chomp', "bvd's", 'frizz', 'digit'],19
['in(p)', 'frill', 'bushy', 'might', 'slick'],18
['flown', 'dolor', 'spitz', 'jimmy', 'bight'],18
['plomb', 'njord', 'zilch', 'bowls', 'fusty'],19
['dummy', 'block', 'jnuis', 'right', 'whiff'],19
['kurux', 'fowls', 'botch', 'grind', 'prism'],19
['in(p)', 'crowd', 'filmy', 'think', 'skirl'],18
['midst', 'ology', 'on(p)', 'proxy', 'hi-fi'],18
['swift', 'pigmy', 'on(p)', 'quick', 'tudor'],19
['dummy', 'vwith', 'thong', 'frizz', 'slick'],19
['winds', 'lymph', 'jutty', 'clock', 'vizor'],19
['up(p)', 'clink', 'myoid', 'hight', 'frons'],19
['glyph', 'found', 'brown', 'cooks', 'quoit'],19
['so(p)', 'rowdy', 'bushy', 'smoky', 'flint'],19
['so(p)', 'virgo', 'myoid', 'croft', 'blowy'],18
['whisk', 'pigmy', 'brown', 'vocis', 'fjord'],18
['whorl', 'bumpy', 'fuzzy', 'sixth', 'gluck'],19
['pluck', 'vigil', 'frond', 'swish', 'zloty'],19
['glitz', 'snowy', 'broom', 'dipus', 'flick'],19
['swift', 'byron', "bvd's", 'lunch', 'oxlip'],19
['ducks', 'blitz', 'timor', 'proxy', 'shown'],19
['bulky', 'grown', "bvd's", 'whomp', 'molto'],18
['bifid', 'vying', 'shuck', 'lumpy', 'crypt'],18
['wordy', 'thick', 'longo', 'virum', 'squib'],19
['up(p)', 'bumpy', 'flunk', 'dhoti', 'corgi'],19
['so(p)', 'touch', 'sigil', 'bonny', 'fjord'],19
['toyon', 'clink', "bvd's", 'stump', 'worth'],19
['chump', 'lords', 'oxbow', 'think', 'gusty'],19
['duchy', 'trunk', 'wolof', 'nymph', 'squib'],19
['in(p)', 'lords', 'oxbow', 'jiffy', 'molto'],18
['miwok', 'njord', 'gyrus', 'chuff', 'split'],19
['in(p)', 'thick', "bvd's", 'doily', 'grody'],19
['glitz', 'vwith', 'misty', 'brink', 'pooch'],18
['drown', 'spiky', 'vomit', 'croft', 'lough'],19
['quirk', 'vying', 'dumps', 'mulch', 'booty'],19
['twirl', 'hoity', "bvd's", 'punch', 'kings'],19
['winds', 'choix', 'joint', 'blimp', 'grift'],18
['notch', 'frill', "bvd's", 'unrig', 'jumps'],19
['xviii', 'throw', 'musky', 'cling', 'blodd'],19
['milch', 'plonk', "bvd's", 'thing', 'foggy'],18
['so(p)', 'filth', 'bryum', 'quick', 'bigot'],19
['hobby', 'frump', "bvd's", 'fling', 'stirk'],19
['skuld', 'jumbo', 'frown', 'third', 'guppy'],19
['brook', 'gifts', 'jiqui', 'nymph', 'vizor'],19
['pluck', 'swoon', 'livid', 'jiffy', 'mirth'],19
['fungi', 'clink', 'divvy', 'whomp', 'shirt'],19
['folks', 'indic', 'bushy', 'whomp', 'vizor'],19
['in(p)', 'drill', "bvd's", 'court', 'withy'],19
['sling', 'fully', "bvd's", 'crump', 'bight'],18
['minis', 'blitz', 'showy', 'vocis', 'fjord'],18
['butch', 'finds', 'on(p)', 'bowls', 'muzzy'],19
['kurux', 'pigmy', 'junco', 'vobis', 'thrid'],19
['quilt', 'jumbo', 'lynch', 'grosz', 'krupp'],19
['thump', 'snick', "bvd's", 'hulks', 'gr/to'],19
['chump', 'fowls', 'burgh', 'plunk', 'zloty'],18
['ghyll', 'locks', 'trump', 'bovid', 'luzon'],19
['dicky', 'blush', 'spoon', 'jimmy', 'grift'],19
['softy', 'dphil', 'cigit', 'zombi', 'knows'],18
['ought', 'finds', 'oxbow', 'clock', 'pommy'],19
['build', 'moory', 'on(p)', 'filch', 'gusty'],19
['lurch', 'pygmy', "bvd's", 'fidus', 'nintu'],18
['vouch', 'finds', 'oxbow', 'lumpy', 'strip'],19
['pudor', 'clink', 'tryst', 'zombi', 'hi-fi'],19
['godly', 'quits', 'oxbow', 'chuff', 'prism'],19
['ninth', 'wimpy', "bvd's", 'lookd', 'gross'],18
['duchy', 'blitz', 'prong', 'foils', 'vosky'],19
['quirk', 'chomp', 'downs', 'foils', 'stogy'],19
['churr', 'vying', 'ibid.', 'stomp', 'flint'],19
['in(p)', 'truck', "bvd's", 'hunch', 'molto'],19
['biddy', 'frump', 'jinks', 'world', 'night'],19
['glitz', 'frump', "bvd's", 'hunch', 'muzzy'],19
['trick', 'buggy', "bvd's", 'whomp', 'grift'],19
['billy', 'snowy', 'on(p)', 'fichu', 'gr/to'],19
['so(p)', 'jumbo', 'drony', 'toxic', 'livor'],19
['wring', 'bumps', "bvd's", 'joist', 'hi-fi'],19
['plomb', 'klutz', 'tying', 'vocis', 'fjord'],20
['phlox', 'owing', 'vomit', 'stick', 'ritzy'],18
['quirk', 'lymph', "bvd's", 'mongo', 'pooch'],19
['so(p)', 'vying', 'crith', 'dutch', 'blowy'],19
['butch', 'grown', 'fifty', 'slink', 'jumps'],19
['fitly', 'nimis', "bvd's", 'juris', 'pooch'],19
['mooch', 'vying', 'spitz', 'smirk', 'bluff'],19
['chirp', 'skull', "bvd's", 'roomy', 'flint'],19
['so(p)', 'rough', 'oxbow', 'cubby', 'flint'],19
['in(p)', 'trunk', 'livid', 'whigs', 'huffy'],18
['so(p)', 'climb', "bvd's", 'boron', 'foggy'],18
['fuggy', 'blond', 'brick', 'whomp', 'quoit'],19
['in(p)', 'rowdy', 'civil', 'might', 'ritzy'],18
['funny', 'wimpy', 'jinks', 'cling', 'thrid'],18
['up(p)', 'bosky', 'shunt', 'crump', 'growl'],18
['fitly', 'plonk', "bvd's", 'quick', 'mogul'],19
['kursi', 'lymph', 'oxbow', 'fling', 'mucid'],19
['kursi', 'wimpy', "bvd's", 'clump', 'finch'],18
['fitly', 'gruff', "bvd's", 'known', 'couch'],19
['gusto', 'dowry', 'zilch', 'nymph', 'bronx'],19
['plomb', 'kiddy', 'musty', 'fichu', 'wrong'],19
['in(p)', 'fumid', 'shuck', 'twill', 'livor'],19
['porch', 'snowy', "bvd's", 'sulks', 'gismo'],19
['flown', 'bogus', 'musky', 'troop', 'chord'],18
['mopsy', 'forti', 'on(p)', 'bilgy', 'chord'],18
['scoff', 'pygmy', 'downs', 'quoth', 'blink'],19
['up(p)', 'bosky', 'minds', 'whirl', 'ritzy'],19
['bulky', 'pygmy', 'shift', 'tonic', 'vizor'],19
['in(p)', 'zooid', 'turfy', 'clown', 'squib'],19
['up(p)', 'congo', 'toity', 'bowls', 'fjord'],19
['vigor', 'bumpy', 'knock', 'width', 'lysol'],19
['lygus', 'frump', 'shuck', 'width', 'bonus'],19
['in(p)', 'birch', "bvd's", 'pyxis', 'slick'],17
['wryly', 'frump', 'botch', 'dight', 'skink'],19
['vixit', 'finds', 'brick', 'wight', 'syrup'],18
['in(p)', 'lymph', 'ovoid', 'croft', 'gluck'],19
['ghyll', 'tumor', 'on(p)', 'dhobi', 'vosky'],19
['porch', 'choix', "bvd's", 'mugil', 'ritzy'],19
['godly', 'ivory', 'on(p)', 'spick', 'bitch'],18
['chump', 'luxor', "bvd's", 'unity', 'buffo'],19
['forth', 'spicy', 'kudzu', 'lumpy', 'bring'],19
['in(p)', 'sighd', 'civil', 'quoth', 'rhumb'],19
['fungi', 'ivory', 'on(p)', 'think', 'blows'],19
['so(p)', 'vwith', 'brick', 'clump', 'mundi'],19
['goody', 'spiky', 'vomit', 'clown', 'fjord'],18
['whims', 'sight', "bvd's", 'plunk', 'chord'],19
['vixit', 'njord', 'sylph', 'blimp', 'kings'],18
['drown', 'blush', 'on(p)', 'crump', 'gusty'],18
['prink', 'kiddy', "bvd's", 'filch', 'motto'],18
['miwok', 'squid', 'pitch', 'bully', 'bronx'],19
['milch', 'bosky', "bvd's", 'unity', 'grips'],19
['occur', 'lymph', "bvd's", 'toucb', 'no-go'],18
['in(p)', 'dowry', 'knish', 'toucb', 'gulph'],19
['picul', 'twixt', 'funds', 'grosz', 'rhumb'],19
['mumps', 'frost', 'oxbow', 'cling', 'vosky'],19
['quilt', 'birds', 'on(p)', 'mugil', 'rocky'],19
['in(p)', 'rusty', "bvd's", 'hulky', 'molto'],19
['prim\x03', 'worst', 'lofty', 'brink', 'gulch'],19
['glyph', 'dowry', 'joint', 'quick', 'scobs'],19
['downy', 'vigil', 'scuff', 'zombi', 'thoro'],19
['up(p)', 'blond', 'grits', 'smoky', 'chuck'],19
['lushy', 'vrouw', 'kudzu', 'might', 'infix'],19
['stour', 'klutz', "bvd's", 'whomp', 'foggy'],19
['up(p)', 'vigil', 'drony', 'quick', 'rhumb'],19
['busby', 'klutz', 'dingo', 'mulch', 'fjord'],19
['prim\x03', 'guilt', 'showy', 'ionic', 'fjord'],19
['prim\x03', 'guilt', 'lynch', 'bowls', 'vizor'],19
['up(p)', 'curvy', 'slung', 'durum', 'fifth'],18
['bunch', 'guilt', 'on(p)', 'virus', 'moldy'],19
['chunk', 'klutz', "bvd's", 'whigs', 'moldy'],19
['vinyl', 'twixt', 'frond', 'lunch', 'skimp'],19
['phlox', 'dowry', 'scuff', 'slink', 'bigot'],19
['flock', 'dimly', "bvd's", 'dropp', 'worth'],18
['thump', 'kiddy', 'prong', 'filch', 'blows'],19
['in(p)', 'bijou', 'stuck', 'glory', 'withy'],19
['motif', 'vogul', 'on(p)', 'cooks', 'blowy'],19
['twirl', 'vying', "bvd's", 'optic', 'whiff'],18
['swift', 'khudd', 'tongs', 'crump', 'blowy'],19
['vinyl', 'fiord', 'built', 'cough', 'skimp'],19
['notch', 'thick', "bvd's", 'prowl', 'middy'],18
['so(p)', 'virgo', 'bound', 'kitty', 'finch'],19
['nummi', 'rowdy', "bvd's", 'quick', 'zloty'],19
['swift', 'hooch', 'bunko', 'lumpy', 'vizor'],19
['whims', 'stock', "bvd's", 'pyxis', 'grift'],19
['drift', 'vigil', 'bunko', 'compo', 'shown'],19
['floss', 'chomp', 'brown', 'sixth', 'dying'],18
['phlox', 'scott', 'milky', 'fling', 'vizor'],18
['muros', 'flush', "bvd's", 'quick', 'wrong'],19
['in(p)', 'bosky', 'quint', 'whirl', 'mundi'],19
['so(p)', 'pinch', 'rugby', 'width', 'gluck'],19
['colon', 'vwith', 'skiff', 'proxy', 'jorum'],19
['nwill', 'krill', "bvd's", 'dutch', 'foggy'],19
['so(p)', 'vwith', 'lungi', 'booly', 'crook'],19
['cloth', 'pygmy', 'brown', 'quick', 'sloyd'],19
['sorry', 'throw', "bvd's", 'ixion', 'gluck'],19
['up(p)', 'blitz', 'crown', 'husky', 'guppy'],19
['prim\x03', 'birds', "bvd's", 'filch', 'knows'],18
['in(p)', 'using', 'botch', 'nymph', 'fjord'],19
['rummy', 'klutz', 'funds', 'whigs', 'civis'],18
['glitz', 'blown', 'smock', 'dhobi', 'fjord'],18
['kurux', 'wimpy', 'slung', 'quoth', 'finch'],19
['porch', 'frill', "bvd's", 'smoky', 'no-go'],19
['ubykh', 'corps', 'volto', 'jimmy', 'dying'],19
['prim\x03', 'quits', 'kudzu', 'covin', 'bight'],19
['groom', 'flush', "bvd's", 'witty', 'luzon'],19
['flock', 'dingy', "bvd's", 'drunk', 'thorp'],19
['ubykh', 'owing', "bvd's", 'clump', 'worth'],20
['prim\x03', 'clink', 'folio', 'dight', 'squib'],19
['winds', 'birch', 'fluff', 'stump', 'vosky'],19
['thump', 'sniff', "bvd's", 'bully', 'growl'],19
['in(p)', 'vwith', 'luggy', 'grosz', 'cobol'],19
['vixit', 'skirt', 'combo', 'dight', 'pylon'],18
['broth', 'pygmy', 'flunk', 'crows', 'tudor'],18
['gusto', 'scrub', 'livid', 'nymph', 'whiff'],19
['vixit', 'climb', 'drums', 'known', 'puffy'],19
['fitly', 'wimpy', "bvd's", 'broil', 'gluck'],19
['vultu', 'swoon', 'dumpy', 'bilgy', 'frock'],19
['miwok', 'romps', 'lofty', 'dight', 'bronx'],18
['strow', 'clink', 'filmy', 'proxy', 'bough'],19
['moody', 'clink', 'sprig', 'sixth', 'buffo'],19
['ought', 'fowls', 'on(p)', 'cubby', 'middy'],19
['in(p)', 'njord', 'smith', 'swill', 'vosky'],18
['ghyll', 'prick', "bvd's", 'bitty', 'wrong'],18
['willy', 'corps', 'buxom', 'think', 'fjord'],20
['so(p)', 'rough', 'vomit', 'bryon', 'gluck'],19
['wryly', 'chomp', "bvd's", 'tunis', 'grump'],19
['bunch', 'drugs', 'on(p)', 'molly', 'winks'],19
['glitz', 'civic', "bvd's", 'whomp', 'syrup'],19
['so(p)', 'lindy', 'mucky', 'proxy', 'fugit'],19
['motif', 'vigil', "bvd's", 'nymph', 'krupp'],19
['blurt', 'chomp', 'lofty', 'dight', 'knows'],19
['wring', 'spiky', 'buxom', 'filch', 'thorp'],19
['wring', 'civic', 'shift', 'bilgy', 'jumps'],18
['swift', 'vogul', 'ohmic', 'plunk', 'grody'],19
['ictus', 'jumbo', 'kudzu', 'nymph', 'wrong'],19
['so(p)', 'crowd', 'buxom', 'bligh', 'minsk'],19
['willy', 'filth', "bvd's", 'crump', 'fugit'],18
['in(p)', 'tommy', "bvd's", 'quick', 'grimy'],20
['grids', 'tinny', 'buxom', 'filch', 'winks'],19
['notch', 'lymph', 'gourd', 'frizz', 'winks'],19
['bunco', 'skirt', "bvd's", 'nymph', 'bluff'],19
['ghyll', 'turki', 'on(p)', 'crows', 'blodd'],19
['prim\x03', 'twixt', 'junco', 'bilgy', 'divot'],19
['bilbo', 'finds', 'mucky', 'quoth', 'grips'],19
['ghyll', 'locks', "bvd's", 'storm', 'finch'],18
['boric', 'fight', 'on(p)', 'murky', 'jumps'],19
['busch', 'pigmy', 'divvy', 'drunk', 'flout'],19
['mulct', 'gruff', "bvd's", 'churn', 'muzzy'],17
['vixit', 'cupid', 'wolof', 'jimmy', 'borns'],19
['in(p)', 'wimpy', 'blood', 'croft', 'slick'],18
['bulky', 'vwith', 'on(p)', 'sodom', 'infix'],20
['so(p)', 'trunk', 'mucky', 'fling', 'blodd'],19
['nicht', 'bruin', 'kudzu', 'pyxis', 'growl'],19
['billy', 'vwith', 'frond', 'stomp', 'rocky'],18
